2018-08-10,CNY,NZD,4.5438347939999995
2018-08-09,CNY,NZD,4.587543518
2018-08-08,CNY,NZD,4.6194066330000005
2018-08-07,CNY,NZD,4.647515698
2018-08-06,CNY,NZD,4.6293612060000005
2018-08-05,CNY,NZD,4.658986231
2018-08-04,CNY,NZD,4.658986231
2018-08-03,CNY,NZD,4.658986231
2018-08-02,CNY,NZD,4.661566457
2018-08-01,CNY,NZD,4.665015578
2018-07-31,CNY,NZD,4.686954648
2018-07-30,CNY,NZD,4.68318392
2018-07-29,CNY,NZD,4.657746231
2018-07-28,CNY,NZD,4.657746231
2018-07-27,CNY,NZD,4.657746231
2018-07-26,CNY,NZD,4.650798558
2018-07-25,CNY,NZD,4.6581691460000005
2018-07-24,CNY,NZD,4.670104523
2018-07-23,CNY,NZD,4.63892598
2018-07-22,CNY,NZD,4.616639899
2018-07-21,CNY,NZD,4.616639899
2018-07-20,CNY,NZD,4.616639899
2018-07-19,CNY,NZD,4.612596723999999
2018-07-18,CNY,NZD,4.582331477
2018-07-17,CNY,NZD,4.560509357
2018-07-16,CNY,NZD,4.570474613
2018-07-15,CNY,NZD,4.549706955
2018-07-14,CNY,NZD,4.549706955
2018-07-13,CNY,NZD,4.549706955
2018-07-12,CNY,NZD,4.558655156
2018-07-11,CNY,NZD,4.583982633
2018-07-10,CNY,NZD,4.556730151
2018-07-09,CNY,NZD,4.578707658
2018-07-08,CNY,NZD,4.551132513
2018-07-07,CNY,NZD,4.551132513
2018-07-06,CNY,NZD,4.551132513
2018-07-05,CNY,NZD,4.526504266
2018-07-04,CNY,NZD,4.529128925
2018-07-03,CNY,NZD,4.537358382
2018-07-02,CNY,NZD,4.531418372
2018-07-01,CNY,NZD,4.5084164819999994
2018-06-30,CNY,NZD,4.5084164819999994
2018-06-29,CNY,NZD,4.5084164819999994
2018-06-28,CNY,NZD,4.519476261
2018-06-27,CNY,NZD,4.540592312
2018-06-26,CNY,NZD,4.539992442
2018-06-25,CNY,NZD,4.533875759
2018-06-24,CNY,NZD,4.501359357
2018-06-23,CNY,NZD,4.501359357
2018-06-22,CNY,NZD,4.501359357
2018-06-21,CNY,NZD,4.466603759
2018-06-20,CNY,NZD,4.50340208
2018-06-19,CNY,NZD,4.500549286
2018-06-18,CNY,NZD,4.495450492
2018-06-17,CNY,NZD,4.505143658
2018-06-16,CNY,NZD,4.505143658
2018-06-15,CNY,NZD,4.505143658
2018-06-14,CNY,NZD,4.524947236
2018-06-13,CNY,NZD,4.520260799
2018-06-12,CNY,NZD,4.531321809
2018-06-11,CNY,NZD,4.54162191
2018-06-10,CNY,NZD,4.525714975
2018-06-09,CNY,NZD,4.525714975
2018-06-08,CNY,NZD,4.525714975
2018-06-07,CNY,NZD,4.529720302
2018-06-06,CNY,NZD,4.53200103
2018-06-05,CNY,NZD,4.539620899
2018-06-04,CNY,NZD,4.526711583
2018-06-03,CNY,NZD,4.525805548
2018-06-02,CNY,NZD,4.525805548
2018-06-01,CNY,NZD,4.525805548
2018-05-31,CNY,NZD,4.502522668
2018-05-30,CNY,NZD,4.465765377
2018-05-29,CNY,NZD,4.470720603
2018-05-28,CNY,NZD,4.470559146
2018-05-27,CNY,NZD,4.458023518
2018-05-26,CNY,NZD,4.458023518
2018-05-25,CNY,NZD,4.458023518
2018-05-24,CNY,NZD,4.450271608
2018-05-23,CNY,NZD,4.438751357
2018-05-22,CNY,NZD,4.462319095
2018-05-21,CNY,NZD,4.434518995
2018-05-20,CNY,NZD,4.417471357
2018-05-19,CNY,NZD,4.417471357
2018-05-18,CNY,NZD,4.417471357
2018-05-17,CNY,NZD,4.426844623
2018-05-16,CNY,NZD,4.406114975
2018-05-15,CNY,NZD,4.417885779
2018-05-14,CNY,NZD,4.447326543
2018-05-13,CNY,NZD,4.445175668
2018-05-12,CNY,NZD,4.445175668
2018-05-11,CNY,NZD,4.445175668
2018-05-10,CNY,NZD,4.43476608
2018-05-09,CNY,NZD,4.4669331660000005
2018-05-08,CNY,NZD,4.4988937689999995
2018-05-07,CNY,NZD,4.4974297089999995
2018-05-05,CNY,NZD,4.505267397
2018-05-04,CNY,NZD,4.505267397
2018-05-03,CNY,NZD,4.492515377
2018-05-02,CNY,NZD,4.486681808999999
2018-05-01,CNY,NZD,4.488964482
2018-04-30,CNY,NZD,4.517682623
2018-04-29,CNY,NZD,4.515209407
2018-04-28,CNY,NZD,4.515209407
2018-04-27,CNY,NZD,4.515209407
2018-04-26,CNY,NZD,4.500717709
2018-04-25,CNY,NZD,4.508180111000001
2018-04-24,CNY,NZD,4.532645729
2018-04-23,CNY,NZD,4.569781477
2018-04-22,CNY,NZD,4.587804181
2018-04-21,CNY,NZD,4.587804181
2018-04-20,CNY,NZD,4.587804181
2018-04-19,CNY,NZD,4.625138492
2018-04-18,CNY,NZD,4.643070211
2018-04-17,CNY,NZD,4.648581759
2018-04-16,CNY,NZD,4.648976241000001
2018-04-15,CNY,NZD,4.67003597
2018-04-14,CNY,NZD,4.67003597
2018-04-13,CNY,NZD,4.67003597
2018-04-12,CNY,NZD,4.651363839
2018-04-11,CNY,NZD,4.659632
2018-04-10,CNY,NZD,4.646599035
2018-04-09,CNY,NZD,4.62378997
2018-04-08,CNY,NZD,4.621235779
2018-04-07,CNY,NZD,4.621235779
2018-04-06,CNY,NZD,4.621235779
2018-04-05,CNY,NZD,4.64419002
2018-04-04,CNY,NZD,4.615102251000001
2018-04-03,CNY,NZD,4.558014965
2018-04-02,CNY,NZD,4.564539186
2018-04-01,CNY,NZD,4.573933266
2018-03-31,CNY,NZD,4.573933266
2018-03-30,CNY,NZD,4.573933266
2018-03-29,CNY,NZD,4.561711759
2018-03-28,CNY,NZD,4.592834412
2018-03-27,CNY,NZD,4.595035332
2018-03-26,CNY,NZD,4.612242874
2018-03-25,CNY,NZD,4.60445795
2018-03-24,CNY,NZD,4.60445795
2018-03-23,CNY,NZD,4.60445795
2018-03-22,CNY,NZD,4.604257166
2018-03-21,CNY,NZD,4.57706195
2018-03-20,CNY,NZD,4.614336955
2018-03-19,CNY,NZD,4.603662955
2018-03-18,CNY,NZD,4.624306724
2018-03-17,CNY,NZD,4.624306724
2018-03-16,CNY,NZD,4.624306724
2018-03-15,CNY,NZD,4.654421548
2018-03-14,CNY,NZD,4.675092533
2018-03-13,CNY,NZD,4.655037322
2018-03-12,CNY,NZD,4.661039457
2018-03-11,CNY,NZD,4.638023065
2018-03-10,CNY,NZD,4.638023065
2018-03-09,CNY,NZD,4.638023065
2018-03-08,CNY,NZD,4.642162241
2018-03-07,CNY,NZD,4.649568482
2018-03-06,CNY,NZD,4.615146593
2018-03-05,CNY,NZD,4.608687296
2018-03-04,CNY,NZD,4.646140779
2018-03-03,CNY,NZD,4.646140779
2018-03-02,CNY,NZD,4.646140779
2018-03-01,CNY,NZD,4.591541337
2018-02-28,CNY,NZD,4.608100764
2018-02-27,CNY,NZD,4.626763899
2018-02-26,CNY,NZD,4.646538925
2018-02-25,CNY,NZD,4.673372015
2018-02-24,CNY,NZD,4.673372015
2018-02-23,CNY,NZD,4.673372015
2018-02-22,CNY,NZD,4.677610754
2018-02-21,CNY,NZD,4.698584442
2018-02-20,CNY,NZD,4.704659095
2018-02-19,CNY,NZD,4.735671799
2018-02-18,CNY,NZD,4.730882291
2018-02-17,CNY,NZD,4.730882291
2018-02-16,CNY,NZD,4.730882291
2018-02-15,CNY,NZD,4.723893698
2018-02-14,CNY,NZD,4.649438452
2018-02-13,CNY,NZD,4.62535198
2018-02-12,CNY,NZD,4.599210131
2018-02-11,CNY,NZD,4.590625327
2018-02-10,CNY,NZD,4.590625327
2018-02-09,CNY,NZD,4.590625327
2018-02-08,CNY,NZD,4.558194372
2018-02-07,CNY,NZD,4.617523779
2018-02-06,CNY,NZD,4.603490713999999
2018-02-05,CNY,NZD,4.635071035
2018-02-04,CNY,NZD,4.667794372
2018-02-03,CNY,NZD,4.667794372
2018-02-02,CNY,NZD,4.667794372
2018-02-01,CNY,NZD,4.661644261
2018-01-31,CNY,NZD,4.68892606
2018-01-30,CNY,NZD,4.67565598
2018-01-29,CNY,NZD,4.669224844
2018-01-28,CNY,NZD,4.676032553
2018-01-27,CNY,NZD,4.676032553
2018-01-26,CNY,NZD,4.676032553
2018-01-25,CNY,NZD,4.711805427
2018-01-24,CNY,NZD,4.735289447
2018-01-23,CNY,NZD,4.728489347
2018-01-22,CNY,NZD,4.6916332160000005
2018-01-21,CNY,NZD,4.703403769
2018-01-20,CNY,NZD,4.703403769
2018-01-19,CNY,NZD,4.703403769
2018-01-18,CNY,NZD,4.709019598
2018-01-17,CNY,NZD,4.704989362
2018-01-16,CNY,NZD,4.733871538
2018-01-15,CNY,NZD,4.720742422
2018-01-14,CNY,NZD,4.744394853999999
2018-01-13,CNY,NZD,4.744394853999999
2018-01-12,CNY,NZD,4.744394853999999
2018-01-11,CNY,NZD,4.71559494
2018-01-10,CNY,NZD,4.711567141000001
2018-01-09,CNY,NZD,4.704179186
2018-01-08,CNY,NZD,4.68901592
2018-01-07,CNY,NZD,4.67152006
2018-01-06,CNY,NZD,4.67152006
2018-01-05,CNY,NZD,4.67152006
2018-01-04,CNY,NZD,4.640937216
2018-01-03,CNY,NZD,4.64184794
2018-01-02,CNY,NZD,4.646075869
2018-01-01,CNY,NZD,4.648430965
2017-12-31,CNY,NZD,4.666017763999999
2017-12-30,CNY,NZD,4.666017763999999
2017-12-29,CNY,NZD,4.666017763999999
2017-12-28,CNY,NZD,4.674254291
2017-12-27,CNY,NZD,4.638151447
2017-12-26,CNY,NZD,4.629227055
2017-12-25,CNY,NZD,4.644726673
2017-12-24,CNY,NZD,4.655338995
2017-12-23,CNY,NZD,4.655338995
2017-12-22,CNY,NZD,4.655338995
2017-12-21,CNY,NZD,4.622678804
2017-12-20,CNY,NZD,4.640047739
2017-12-19,CNY,NZD,4.669370533
2017-12-18,CNY,NZD,4.666521156
2017-12-17,CNY,NZD,4.655721528
2017-12-16,CNY,NZD,4.655721528
2017-12-15,CNY,NZD,4.655721528
2017-12-14,CNY,NZD,4.667697738999999
2017-12-13,CNY,NZD,4.629930271
2017-12-12,CNY,NZD,4.614823095
2017-12-11,CNY,NZD,4.567450492
2017-12-10,CNY,NZD,4.548477809
2017-12-09,CNY,NZD,4.548477809
2017-12-08,CNY,NZD,4.548477809
2017-12-07,CNY,NZD,4.582802171
2017-12-06,CNY,NZD,4.59080008
2017-12-05,CNY,NZD,4.598286055
2017-12-04,CNY,NZD,4.575257337
2017-12-03,CNY,NZD,4.546884824
2017-12-02,CNY,NZD,4.546884824
2017-12-01,CNY,NZD,4.546884824
2017-11-30,CNY,NZD,4.554538392
2017-11-29,CNY,NZD,4.587080653
2017-11-28,CNY,NZD,4.606969347
2017-11-27,CNY,NZD,4.56071799
2017-11-26,CNY,NZD,4.564304925
2017-11-25,CNY,NZD,4.564304925
2017-11-24,CNY,NZD,4.564304925
2017-11-23,CNY,NZD,4.564925126
2017-11-22,CNY,NZD,4.5717919999999985
2017-11-21,CNY,NZD,4.547554553
2017-11-20,CNY,NZD,4.548737789
2017-11-19,CNY,NZD,4.590022764
2017-11-18,CNY,NZD,4.590022764
2017-11-17,CNY,NZD,4.590022764
2017-11-16,CNY,NZD,4.581144
2017-11-15,CNY,NZD,4.5998480000000015
2017-11-14,CNY,NZD,4.60297405
2017-11-13,CNY,NZD,4.634357246
2017-11-12,CNY,NZD,4.641862935
2017-11-11,CNY,NZD,4.641862935
2017-11-10,CNY,NZD,4.641862935
2017-11-09,CNY,NZD,4.644634693
2017-11-08,CNY,NZD,4.625448603
2017-11-07,CNY,NZD,4.634465246
2017-11-06,CNY,NZD,4.616729085
2017-11-05,CNY,NZD,4.607944221
2017-11-04,CNY,NZD,4.607944221
2017-11-03,CNY,NZD,4.607944221
2017-11-02,CNY,NZD,4.597165176
2017-11-01,CNY,NZD,4.608297658
2017-10-31,CNY,NZD,4.582645146
2017-10-30,CNY,NZD,4.585447683
2017-10-29,CNY,NZD,4.583772633
2017-10-28,CNY,NZD,4.583772633
2017-10-27,CNY,NZD,4.583772633
2017-10-26,CNY,NZD,4.601184
2017-10-25,CNY,NZD,4.609324824
2017-10-24,CNY,NZD,4.672061427
2017-10-23,CNY,NZD,4.649799668
2017-10-22,CNY,NZD,4.648557437
2017-10-21,CNY,NZD,4.648557437
2017-10-20,CNY,NZD,4.648557437
2017-10-19,CNY,NZD,4.768243055
2017-10-18,CNY,NZD,4.768281407
2017-10-17,CNY,NZD,4.764738894
2017-10-16,CNY,NZD,4.758128462
2017-10-15,CNY,NZD,4.720866683000001
2017-10-14,CNY,NZD,4.720866683000001
2017-10-13,CNY,NZD,4.720866683000001
2017-10-12,CNY,NZD,4.707497538
2017-10-11,CNY,NZD,4.69895897
2017-10-10,CNY,NZD,4.715952136
2017-10-09,CNY,NZD,4.744739005
2017-10-08,CNY,NZD,4.768975156000001
2017-10-07,CNY,NZD,4.768975156000001
2017-10-06,CNY,NZD,4.768975156000001
2017-10-05,CNY,NZD,4.8072505130000005
2017-10-04,CNY,NZD,4.829745678
2017-10-03,CNY,NZD,4.820680462
2017-10-02,CNY,NZD,4.830081427
2017-10-01,CNY,NZD,4.851123085
2017-09-30,CNY,NZD,4.851123085
2017-09-29,CNY,NZD,4.851123085
2017-09-28,CNY,NZD,4.829993025
2017-09-27,CNY,NZD,4.827204362
2017-09-26,CNY,NZD,4.836200322
2017-09-25,CNY,NZD,4.838888995
2017-09-24,CNY,NZD,4.842870327
2017-09-23,CNY,NZD,4.842870327
2017-09-22,CNY,NZD,4.842870327
2017-09-21,CNY,NZD,4.877185955
2017-09-20,CNY,NZD,4.864761859
2017-09-19,CNY,NZD,4.826861683
2017-09-18,CNY,NZD,4.828384724
2017-09-17,CNY,NZD,4.77386605
2017-09-16,CNY,NZD,4.77386605
2017-09-15,CNY,NZD,4.77386605
2017-09-14,CNY,NZD,4.789942553
2017-09-13,CNY,NZD,4.803886095
2017-09-12,CNY,NZD,4.779142503
2017-09-11,CNY,NZD,4.746301869
2017-09-10,CNY,NZD,4.754131618
2017-09-09,CNY,NZD,4.754131618
2017-09-08,CNY,NZD,4.754131618
2017-09-07,CNY,NZD,4.745434452
2017-09-06,CNY,NZD,4.774523698
2017-09-05,CNY,NZD,4.725416005
2017-09-04,CNY,NZD,4.745387035
2017-09-03,CNY,NZD,4.772007075
2017-09-02,CNY,NZD,4.772007075
2017-09-01,CNY,NZD,4.772007075
2017-08-31,CNY,NZD,4.774007035
2017-08-30,CNY,NZD,4.8302162410000005
2017-08-29,CNY,NZD,4.842987688
2017-08-28,CNY,NZD,4.858287085
2017-08-27,CNY,NZD,4.839060744
2017-08-26,CNY,NZD,4.839060744
2017-08-25,CNY,NZD,4.839060744
2017-08-24,CNY,NZD,4.844945688
2017-08-23,CNY,NZD,4.86436193
2017-08-22,CNY,NZD,4.920338693
2017-08-21,CNY,NZD,4.919440161
2017-08-20,CNY,NZD,4.908768643
2017-08-19,CNY,NZD,4.908768643
2017-08-18,CNY,NZD,4.908768643
2017-08-17,CNY,NZD,4.934820121
2017-08-16,CNY,NZD,4.876495869
2017-08-15,CNY,NZD,4.914857106
2017-08-14,CNY,NZD,4.9160362310000005
2017-08-13,CNY,NZD,4.877128402
2017-08-12,CNY,NZD,4.877128402
2017-08-11,CNY,NZD,4.877128402
2017-08-10,CNY,NZD,4.931400482
2017-08-09,CNY,NZD,4.943734809
2017-08-08,CNY,NZD,4.990275658
2017-08-07,CNY,NZD,5.0280841910000005
2017-08-06,CNY,NZD,5.036556196
2017-08-05,CNY,NZD,5.036556196
2017-08-04,CNY,NZD,5.036556196
2017-08-03,CNY,NZD,5.020052422
2017-08-02,CNY,NZD,5.02964801
2017-08-01,CNY,NZD,5.096901769
2017-07-31,CNY,NZD,5.106045015
2017-07-30,CNY,NZD,5.092926754
2017-07-29,CNY,NZD,5.092926754
2017-07-28,CNY,NZD,5.092926754
2017-07-27,CNY,NZD,5.129476422
2017-07-26,CNY,NZD,5.063936201000001
2017-07-25,CNY,NZD,5.056313065
2017-07-24,CNY,NZD,5.07182796
2017-07-23,CNY,NZD,5.042478844
2017-07-22,CNY,NZD,5.042478844
2017-07-21,CNY,NZD,5.042478844
2017-07-20,CNY,NZD,5.007057176
2017-07-19,CNY,NZD,4.997803075
2017-07-18,CNY,NZD,4.991067377
2017-07-17,CNY,NZD,5.000963518
2017-07-16,CNY,NZD,5.00780194
2017-07-15,CNY,NZD,5.00780194
2017-07-14,CNY,NZD,5.00780194
2017-07-13,CNY,NZD,4.975721818999999
2017-07-12,CNY,NZD,4.949617492
2017-07-11,CNY,NZD,4.96569407
2017-07-10,CNY,NZD,4.985263638
2017-07-09,CNY,NZD,4.992281834
2017-07-08,CNY,NZD,4.992281834
2017-07-07,CNY,NZD,4.992281834
2017-07-06,CNY,NZD,4.981015427
2017-07-05,CNY,NZD,4.998319307
2017-07-04,CNY,NZD,4.983504457
2017-07-03,CNY,NZD,5.017661774
2017-07-02,CNY,NZD,5.012582161
2017-07-01,CNY,NZD,5.012582161
2017-06-30,CNY,NZD,5.012582161
2017-06-29,CNY,NZD,5.02484392
2017-06-28,CNY,NZD,5.0031703069999995
2017-06-27,CNY,NZD,5.029043719
2017-06-26,CNY,NZD,5.020722814
2017-06-25,CNY,NZD,5.004737487
2017-06-24,CNY,NZD,5.004737487
2017-06-23,CNY,NZD,5.004737487
2017-06-22,CNY,NZD,4.992093467
2017-06-21,CNY,NZD,4.977819548
2017-06-20,CNY,NZD,4.9773604019999995
2017-06-19,CNY,NZD,5.005686648
2017-06-18,CNY,NZD,4.946204925
2017-06-17,CNY,NZD,4.946204925
2017-06-16,CNY,NZD,4.946204925
2017-06-15,CNY,NZD,4.953560307
2017-06-14,CNY,NZD,4.948751467
2017-06-13,CNY,NZD,4.947380432
2017-06-12,CNY,NZD,4.939878342
2017-06-11,CNY,NZD,4.948488226
2017-06-10,CNY,NZD,4.948488226
2017-06-09,CNY,NZD,4.948488226
2017-06-08,CNY,NZD,4.93359408
2017-06-07,CNY,NZD,4.9136804419999995
2017-06-06,CNY,NZD,4.896811477
2017-06-05,CNY,NZD,4.890825231
2017-06-04,CNY,NZD,4.855455362
2017-06-03,CNY,NZD,4.855455362
2017-06-02,CNY,NZD,4.855455362
2017-06-01,CNY,NZD,4.862906211
2017-05-31,CNY,NZD,4.903352764
2017-05-30,CNY,NZD,4.86998191
2017-05-29,CNY,NZD,4.8741324619999995
2017-05-28,CNY,NZD,4.84559397
2017-05-27,CNY,NZD,4.84559397
2017-05-26,CNY,NZD,4.84559397
2017-05-25,CNY,NZD,4.894064482
2017-05-24,CNY,NZD,4.875329186
2017-05-23,CNY,NZD,4.862380256000001
2017-05-22,CNY,NZD,4.80823598
2017-05-21,CNY,NZD,4.7846344069999995
2017-05-20,CNY,NZD,4.7846344069999995
2017-05-19,CNY,NZD,4.7846344069999995
2017-05-18,CNY,NZD,4.807195236
2017-05-17,CNY,NZD,4.776319839
2017-05-16,CNY,NZD,4.807537808999999
2017-05-15,CNY,NZD,4.793288307
2017-05-14,CNY,NZD,4.768853824
2017-05-13,CNY,NZD,4.768853824
2017-05-12,CNY,NZD,4.768853824
2017-05-11,CNY,NZD,4.7591056080000005
2017-05-10,CNY,NZD,4.815229146
2017-05-09,CNY,NZD,4.824657206
2017-05-08,CNY,NZD,4.812472714
2017-05-07,CNY,NZD,4.78419404
2017-05-06,CNY,NZD,4.78419404
2017-05-05,CNY,NZD,4.78419404
2017-05-04,CNY,NZD,4.798879598
2017-05-03,CNY,NZD,4.842367945
2017-05-02,CNY,NZD,4.825299467
2017-05-01,CNY,NZD,4.77832193
2017-04-30,CNY,NZD,4.791921246
2017-04-29,CNY,NZD,4.791921246
2017-04-28,CNY,NZD,4.791921246
2017-04-27,CNY,NZD,4.806150472
2017-04-26,CNY,NZD,4.831215035
2017-04-25,CNY,NZD,4.875417528
2017-04-24,CNY,NZD,4.889026422
2017-04-23,CNY,NZD,4.863536221
2017-04-22,CNY,NZD,4.863536221
2017-04-21,CNY,NZD,4.863536221
2017-04-20,CNY,NZD,4.894532905
2017-04-19,CNY,NZD,4.893363146
2017-04-18,CNY,NZD,4.876113618
2017-04-17,CNY,NZD,4.890731518
2017-04-16,CNY,NZD,4.873364382
2017-04-15,CNY,NZD,4.873364382
2017-04-14,CNY,NZD,4.873364382
2017-04-13,CNY,NZD,4.843489206
2017-04-12,CNY,NZD,4.843489206
2017-04-11,CNY,NZD,4.850117226
2017-04-10,CNY,NZD,4.83650991
2017-04-09,CNY,NZD,4.856392643
2017-04-08,CNY,NZD,4.856392643
2017-04-07,CNY,NZD,4.856392643
2017-04-06,CNY,NZD,4.852450955
2017-04-05,CNY,NZD,4.86160595
2017-04-04,CNY,NZD,4.8720588639999995
2017-04-03,CNY,NZD,4.877277809
2017-04-02,CNY,NZD,4.875567276
2017-04-01,CNY,NZD,4.875567276
2017-03-31,CNY,NZD,4.8950482410000005
2017-03-30,CNY,NZD,4.8950482410000005
2017-03-29,CNY,NZD,4.884269879
2017-03-28,CNY,NZD,4.891986332
2017-03-27,CNY,NZD,4.902913101
2017-03-26,CNY,NZD,4.888643246
2017-03-25,CNY,NZD,4.888643246
2017-03-24,CNY,NZD,4.888643246
2017-03-23,CNY,NZD,4.8969625930000005
2017-03-22,CNY,NZD,4.886172844
